quant,bits,group,rb,rc,rdt,layer_mode,ppl
hadamard,4,64,4,8,80,mid,18.7507
hadamard,4,64,4,8,80,late,16.1904
hadamard,4,64,4,8,80,early,13.1544
hadamard,4,64,4,8,40,all,58.3990
hadamard,4,64,4,8,40,mid,19.5338
hadamard,4,64,4,8,40,late,17.1422
hadamard,4,64,4,8,40,early,13.2458
hadamard,4,64,4,8,20,all,72.4525
hadamard,4,64,4,8,20,mid,20.7743
hadamard,4,64,4,8,20,late,18.7470
hadamard,4,64,4,8,20,early,13.3659
hadamard,4,64,4,4,160,all,56.6264
hadamard,4,64,4,4,160,mid,20.7661
hadamard,4,64,4,4,160,late,16.4569
hadamard,4,64,4,4,160,early,13.3890
hadamard,4,64,4,4,120,all,58.6777
hadamard,4,64,4,4,120,mid,20.9065
hadamard,4,64,4,4,120,late,17.0055
hadamard,4,64,4,4,120,early,13.3891
hadamard,4,64,4,4,80,all,62.7107
hadamard,4,64,4,4,80,mid,21.1315
hadamard,4,64,4,4,80,late,17.3263
hadamard,4,64,4,4,80,early,13.4211
hadamard,4,64,4,4,40,all,72.7892
hadamard,4,64,4,4,40,mid,21.8343
hadamard,4,64,4,4,40,late,18.4774
hadamard,4,64,4,4,40,early,13.5068
hadamard,4,64,4,4,20,all,88.6555
hadamard,4,64,4,4,20,mid,22.8627
hadamard,4,64,4,4,20,late,19.9622
hadamard,4,64,4,4,20,early,13.6762
hadamard,4,128,16,16,160,all,12.4185
hadamard,4,128,16,16,160,mid,12.4048
hadamard,4,128,16,16,160,late,12.4123
hadamard,4,128,16,16,160,early,12.3987
hadamard,4,128,16,16,120,all,12.7254
hadamard,4,128,16,16,120,mid,12.4648
hadamard,4,128,16,16,120,late,12.6507
hadamard,4,128,16,16,120,early,12.3957
hadamard,4,128,16,16,80,all,13.1871
hadamard,4,128,16,16,80,mid,12.5890
hadamard,4,128,16,16,80,late,12.9609
hadamard,4,128,16,16,80,early,12.4018
hadamard,4,128,16,16,40,all,14.5478
hadamard,4,128,16,16,40,mid,12.9854
hadamard,4,128,16,16,40,late,13.7513
hadamard,4,128,16,16,40,early,12.4087
hadamard,4,128,16,16,20,all,17.5202
hadamard,4,128,16,16,20,mid,14.1297
hadamard,4,128,16,16,20,late,14.9265
hadamard,4,128,16,16,20,early,12.4607
hadamard,4,128,16,12,160,all,14.2933
hadamard,4,128,16,12,160,mid,13.2974
hadamard,4,128,16,12,160,late,12.9259
hadamard,4,128,16,12,160,early,12.4728
hadamard,4,128,16,12,120,all,14.6878
hadamard,4,128,16,12,120,mid,13.3899
hadamard,4,128,16,12,120,late,13.1872
hadamard,4,128,16,12,120,early,12.4594
hadamard,4,128,16,12,80,all,15.3414
hadamard,4,128,16,12,80,mid,13.5835
hadamard,4,128,16,12,80,late,13.5550
hadamard,4,128,16,12,80,early,12.4663
hadamard,4,128,16,12,40,all,17.2505
hadamard,4,128,16,12,40,mid,14.1314
hadamard,4,128,16,12,40,late,14.3620
hadamard,4,128,16,12,40,early,12.5196
hadamard,4,128,16,12,20,all,21.2719
hadamard,4,128,16,12,20,mid,15.5918
hadamard,4,128,16,12,20,late,15.5587
hadamard,4,128,16,12,20,early,12.5540
hadamard,4,128,16,8,160,all,17.3943
hadamard,4,128,16,8,160,mid,14.4707
hadamard,4,128,16,8,160,late,13.3897
hadamard,4,128,16,8,160,early,12.6178
hadamard,4,128,16,8,120,all,17.8544
hadamard,4,128,16,8,120,mid,14.5823
hadamard,4,128,16,8,120,late,13.6195
hadamard,4,128,16,8,120,early,12.6291
hadamard,4,128,16,8,80,all,19.0862
hadamard,4,128,16,8,80,mid,14.8350
hadamard,4,128,16,8,80,late,14.1105
hadamard,4,128,16,8,80,early,12.6230
hadamard,4,128,16,8,40,all,21.6639
hadamard,4,128,16,8,40,mid,15.6483
hadamard,4,128,16,8,40,late,14.9496
hadamard,4,128,16,8,40,early,12.6783
hadamard,4,128,16,8,20,all,27.2925
hadamard,4,128,16,8,20,mid,16.9958
hadamard,4,128,16,8,20,late,16.3782
hadamard,4,128,16,8,20,early,12.7352
hadamard,4,128,16,4,160,all,30.3532
hadamard,4,128,16,4,160,mid,17.3840
hadamard,4,128,16,4,160,late,14.4063
hadamard,4,128,16,4,160,early,12.9502
hadamard,4,128,16,4,120,all,31.5641
hadamard,4,128,16,4,120,mid,17.5388
hadamard,4,128,16,4,120,late,14.8544
hadamard,4,128,16,4,120,early,12.9686
hadamard,4,128,16,4,80,all,33.0995
hadamard,4,128,16,4,80,mid,17.8835
hadamard,4,128,16,4,80,late,15.1202
hadamard,4,128,16,4,80,early,12.9710
hadamard,4,128,16,4,40,all,37.7490
hadamard,4,128,16,4,40,mid,18.6504
hadamard,4,128,16,4,40,late,16.1667
hadamard,4,128,16,4,40,early,13.0351
hadamard,4,128,16,4,20,all,45.5616
hadamard,4,128,16,4,20,mid,19.9415
hadamard,4,128,16,4,20,late,17.5773
hadamard,4,128,16,4,20,early,13.1469
hadamard,4,128,12,16,160,all,13.1384
hadamard,4,128,12,16,160,mid,12.6900
hadamard,4,128,12,16,160,late,12.6766
hadamard,4,128,12,16,160,early,12.4197
hadamard,4,128,12,16,120,all,13.4306
hadamard,4,128,12,16,120,mid,12.7312
hadamard,4,128,12,16,120,late,12.9475
hadamard,4,128,12,16,120,early,12.4346
hadamard,4,128,12,16,80,all,13.9456
hadamard,4,128,12,16,80,mid,12.8646
hadamard,4,128,12,16,80,late,13.2707
hadamard,4,128,12,16,80,early,12.4360
hadamard,4,128,12,16,40,all,15.4592
hadamard,4,128,12,16,40,mid,13.3963
hadamard,4,128,12,16,40,late,14.1039
hadamard,4,128,12,16,40,early,12.4771
hadamard,4,128,12,16,20,all,18.8613
hadamard,4,128,12,16,20,mid,14.6610
hadamard,4,128,12,16,20,late,15.3486
hadamard,4,128,12,16,20,early,12.5260
hadamard,4,128,12,12,160,all,16.3842
hadamard,4,128,12,12,160,mid,13.7338
hadamard,4,128,12,12,160,late,13.2858
hadamard,4,128,12,12,160,early,12.5976
hadamard,4,128,12,12,120,all,16.9154
hadamard,4,128,12,12,120,mid,13.8016
hadamard,4,128,12,12,120,late,13.5646
hadamard,4,128,12,12,120,early,12.6128
hadamard,4,128,12,12,80,all,17.6780
hadamard,4,128,12,12,80,mid,14.0132
hadamard,4,128,12,12,80,late,13.9310
hadamard,4,128,12,12,80,early,12.6210
hadamard,4,128,12,12,40,all,20.0287
hadamard,4,128,12,12,40,mid,14.6421
hadamard,4,128,12,12,40,late,14.7441
hadamard,4,128,12,12,40,early,12.6613
hadamard,4,128,12,12,20,all,24.9630
hadamard,4,128,12,12,20,mid,16.1419
hadamard,4,128,12,12,20,late,15.9635
hadamard,4,128,12,12,20,early,12.7320
hadamard,4,128,12,8,160,all,21.5626
hadamard,4,128,12,8,160,mid,14.9336
hadamard,4,128,12,8,160,late,13.6153
hadamard,4,128,12,8,160,early,12.8078
hadamard,4,128,12,8,120,all,22.1803
hadamard,4,128,12,8,120,mid,15.0277
hadamard,4,128,12,8,120,late,13.8408
hadamard,4,128,12,8,120,early,12.7973
hadamard,4,128,12,8,80,all,23.8239
hadamard,4,128,12,8,80,mid,15.3041
hadamard,4,128,12,8,80,late,14.3305
hadamard,4,128,12,8,80,early,12.8378
hadamard,4,128,12,8,40,all,27.3375
hadamard,4,128,12,8,40,mid,16.1385
hadamard,4,128,12,8,40,late,15.1420
hadamard,4,128,12,8,40,early,12.8841
hadamard,4,128,12,8,20,all,34.7086
hadamard,4,128,12,8,20,mid,17.5386
hadamard,4,128,12,8,20,late,16.5829
hadamard,4,128,12,8,20,early,12.9799
hadamard,4,128,12,4,160,all,34.6371
hadamard,4,128,12,4,160,mid,17.9387
hadamard,4,128,12,4,160,late,14.7275
hadamard,4,128,12,4,160,early,13.1788
hadamard,4,128,12,4,120,all,36.1900
hadamard,4,128,12,4,120,mid,18.1078
hadamard,4,128,12,4,120,late,15.2280
hadamard,4,128,12,4,120,early,13.2044
hadamard,4,128,12,4,80,all,37.9492
hadamard,4,128,12,4,80,mid,18.4303
hadamard,4,128,12,4,80,late,15.4910
hadamard,4,128,12,4,80,early,13.2286
hadamard,4,128,12,4,40,all,43.3009
hadamard,4,128,12,4,40,mid,19.2279
hadamard,4,128,12,4,40,late,16.5523
hadamard,4,128,12,4,40,early,13.3009
hadamard,4,128,12,4,20,all,52.4918
hadamard,4,128,12,4,20,mid,20.4925
hadamard,4,128,12,4,20,late,17.9674
hadamard,4,128,12,4,20,early,13.4355
hadamard,4,128,8,16,160,all,14.9355
hadamard,4,128,8,16,160,mid,13.4523
hadamard,4,128,8,16,160,late,12.9281
hadamard,4,128,8,16,160,early,12.5053
hadamard,4,128,8,16,120,all,15.3163
hadamard,4,128,8,16,120,mid,13.5320
hadamard,4,128,8,16,120,late,13.2768
hadamard,4,128,8,16,120,early,12.4950
hadamard,4,128,8,16,80,all,16.1219
hadamard,4,128,8,16,80,mid,13.7382
hadamard,4,128,8,16,80,late,13.6589
hadamard,4,128,8,16,80,early,12.4973
hadamard,4,128,8,16,40,all,18.2981
hadamard,4,128,8,16,40,mid,14.3641
hadamard,4,128,8,16,40,late,14.5695
hadamard,4,128,8,16,40,early,12.5542
hadamard,4,128,8,16,20,all,23.4282
hadamard,4,128,8,16,20,mid,15.8104
hadamard,4,128,8,16,20,late,15.8849
hadamard,4,128,8,16,20,early,12.6224
hadamard,4,128,8,12,160,all,21.9366
hadamard,4,128,8,12,160,mid,15.0758
hadamard,4,128,8,12,160,late,13.6134
hadamard,4,128,8,12,160,early,12.6741
hadamard,4,128,8,12,120,all,22.7634
hadamard,4,128,8,12,120,mid,15.1762
hadamard,4,128,8,12,120,late,13.9409
hadamard,4,128,8,12,120,early,12.6819
hadamard,4,128,8,12,80,all,24.0317
hadamard,4,128,8,12,80,mid,15.4149
hadamard,4,128,8,12,80,late,14.3573
hadamard,4,128,8,12,80,early,12.7063
hadamard,4,128,8,12,40,all,27.8267
hadamard,4,128,8,12,40,mid,16.1754
hadamard,4,128,8,12,40,late,15.2832
hadamard,4,128,8,12,40,early,12.7589
hadamard,4,128,8,12,20,all,34.8684
hadamard,4,128,8,12,20,mid,17.7476
hadamard,4,128,8,12,20,late,16.5650
hadamard,4,128,8,12,20,early,12.8395
hadamard,4,128,8,8,160,all,32.1831
hadamard,4,128,8,8,160,mid,15.9914
hadamard,4,128,8,8,160,late,13.9068
hadamard,4,128,8,8,160,early,12.8585
hadamard,4,128,8,8,120,all,33.0222
hadamard,4,128,8,8,120,mid,16.1076
hadamard,4,128,8,8,120,late,14.2036
hadamard,4,128,8,8,120,early,12.8707
hadamard,4,128,8,8,80,all,35.9839
hadamard,4,128,8,8,80,mid,16.3898
hadamard,4,128,8,8,80,late,14.7760
hadamard,4,128,8,8,80,early,12.8858
hadamard,4,128,8,8,40,all,41.5904
hadamard,4,128,8,8,40,mid,17.1776
hadamard,4,128,8,8,40,late,15.6531
hadamard,4,128,8,8,40,early,12.9522
hadamard,4,128,8,8,20,all,52.9136
hadamard,4,128,8,8,20,mid,18.6625
hadamard,4,128,8,8,20,late,17.1248
hadamard,4,128,8,8,20,early,13.0546
hadamard,4,128,8,4,160,all,38.0579
hadamard,4,128,8,4,160,mid,18.8625
hadamard,4,128,8,4,160,late,14.7614
hadamard,4,128,8,4,160,early,13.2616
hadamard,4,128,8,4,120,all,39.9206
hadamard,4,128,8,4,120,mid,18.9860
hadamard,4,128,8,4,120,late,15.3299
hadamard,4,128,8,4,120,early,13.2869
hadamard,4,128,8,4,80,all,42.1926
hadamard,4,128,8,4,80,mid,19.2813
hadamard,4,128,8,4,80,late,15.7064
hadamard,4,128,8,4,80,early,13.2976
hadamard,4,128,8,4,40,all,48.4893
hadamard,4,128,8,4,40,mid,19.9689
hadamard,4,128,8,4,40,late,16.8439
hadamard,4,128,8,4,40,early,13.3902
hadamard,4,128,8,4,20,all,59.6045
hadamard,4,128,8,4,20,mid,21.2336
hadamard,4,128,8,4,20,late,18.3400
hadamard,4,128,8,4,20,early,13.5367
hadamard,4,128,4,16,160,all,22.4909
hadamard,4,128,4,16,160,mid,14.9959
hadamard,4,128,4,16,160,late,13.7676
hadamard,4,128,4,16,160,early,12.6821
hadamard,4,128,4,16,120,all,23.4958
hadamard,4,128,4,16,120,mid,15.1314
hadamard,4,128,4,16,120,late,14.2158
hadamard,4,128,4,16,120,early,12.6858
hadamard,4,128,4,16,80,all,25.2399
hadamard,4,128,4,16,80,mid,15.4223
hadamard,4,128,4,16,80,late,14.7057
hadamard,4,128,4,16,80,early,12.7039
hadamard,4,128,4,16,40,all,29.4753
hadamard,4,128,4,16,40,mid,16.2164
hadamard,4,128,4,16,40,late,15.6642
hadamard,4,128,4,16,40,early,12.7759
hadamard,4,128,4,16,20,all,37.1365
hadamard,4,128,4,16,20,mid,17.6008
hadamard,4,128,4,16,20,late,17.0755
hadamard,4,128,4,16,20,early,12.8618
hadamard,4,128,4,12,160,all,35.7573
hadamard,4,128,4,12,160,mid,17.4475
hadamard,4,128,4,12,160,late,15.0663
hadamard,4,128,4,12,160,early,12.9577
hadamard,4,128,4,12,120,all,37.2004
hadamard,4,128,4,12,120,mid,17.5354
hadamard,4,128,4,12,120,late,15.4341
hadamard,4,128,4,12,120,early,12.9723
hadamard,4,128,4,12,80,all,39.3284
hadamard,4,128,4,12,80,mid,17.7868
hadamard,4,128,4,12,80,late,15.9077
hadamard,4,128,4,12,80,early,13.0016
hadamard,4,128,4,12,40,all,45.5173
hadamard,4,128,4,12,40,mid,18.4945
hadamard,4,128,4,12,40,late,16.8131
hadamard,4,128,4,12,40,early,13.0625
hadamard,4,128,4,12,20,all,55.4018
hadamard,4,128,4,12,20,mid,19.9215
hadamard,4,128,4,12,20,late,18.1397
hadamard,4,128,4,12,20,early,13.1692
hadamard,4,128,4,8,160,all,45.8934
hadamard,4,128,4,8,160,mid,18.4028
hadamard,4,128,4,8,160,late,15.1996
hadamard,4,128,4,8,160,early,13.1458
hadamard,4,128,4,8,120,all,47.1241
hadamard,4,128,4,8,120,mid,18.4988
hadamard,4,128,4,8,120,late,15.5951
hadamard,4,128,4,8,120,early,13.1395
hadamard,4,128,4,8,80,all,50.7417
hadamard,4,128,4,8,80,mid,18.7807
hadamard,4,128,4,8,80,late,16.2673
hadamard,4,128,4,8,80,early,13.1789
hadamard,4,128,4,8,40,all,58.5066
hadamard,4,128,4,8,40,mid,19.5473
hadamard,4,128,4,8,40,late,17.1698
hadamard,4,128,4,8,40,early,13.2514
hadamard,4,128,4,8,20,all,72.0294
hadamard,4,128,4,8,20,mid,20.7810
hadamard,4,128,4,8,20,late,18.7303
hadamard,4,128,4,8,20,early,13.3907
hadamard,4,128,4,4,160,all,57.1885
hadamard,4,128,4,4,160,mid,20.8904
hadamard,4,128,4,4,160,late,16.4118
hadamard,4,128,4,4,160,early,13.3826
hadamard,4,128,4,4,120,all,60.0325
hadamard,4,128,4,4,120,mid,20.9915
hadamard,4,128,4,4,120,late,17.0510
hadamard,4,128,4,4,120,early,13.4121
hadamard,4,128,4,4,80,all,63.5224
hadamard,4,128,4,4,80,mid,21.2152
hadamard,4,128,4,4,80,late,17.4237
hadamard,4,128,4,4,80,early,13.4242
hadamard,4,128,4,4,40,all,74.1699
hadamard,4,128,4,4,40,mid,21.9077
hadamard,4,128,4,4,40,late,18.5824
hadamard,4,128,4,4,40,early,13.5287
hadamard,4,128,4,4,20,all,89.7728
hadamard,4,128,4,4,20,mid,22.9447
hadamard,4,128,4,4,20,late,20.0837
hadamard,4,128,4,4,20,early,13.6866
hadamard,4,256,16,16,160,all,12.4434
hadamard,4,256,16,16,160,mid,12.4053
hadamard,4,256,16,16,160,late,12.4246
hadamard,4,256,16,16,160,early,12.3924
hadamard,4,256,16,16,120,all,12.7060
hadamard,4,256,16,16,120,mid,12.4796
hadamard,4,256,16,16,120,late,12.6121
hadamard,4,256,16,16,120,early,12.3942
hadamard,4,256,16,16,80,all,13.2149
hadamard,4,256,16,16,80,mid,12.5959
hadamard,4,256,16,16,80,late,12.9959
hadamard,4,256,16,16,80,early,12.3914
hadamard,4,256,16,16,40,all,14.5830
hadamard,4,256,16,16,40,mid,12.9783
hadamard,4,256,16,16,40,late,13.7641
hadamard,4,256,16,16,40,early,12.4173
hadamard,4,256,16,16,20,all,17.5286
hadamard,4,256,16,16,20,mid,14.1269
hadamard,4,256,16,16,20,late,14.9221
hadamard,4,256,16,16,20,early,12.4614
hadamard,4,256,16,12,160,all,14.3629
hadamard,4,256,16,12,160,mid,13.3311
hadamard,4,256,16,12,160,late,12.9407
hadamard,4,256,16,12,160,early,12.4629
hadamard,4,256,16,12,120,all,14.6794
hadamard,4,256,16,12,120,mid,13.3998
hadamard,4,256,16,12,120,late,13.1735
hadamard,4,256,16,12,120,early,12.4683
hadamard,4,256,16,12,80,all,15.3749
hadamard,4,256,16,12,80,mid,13.5760
hadamard,4,256,16,12,80,late,13.5638
hadamard,4,256,16,12,80,early,12.4761
hadamard,4,256,16,12,40,all,17.3178
hadamard,4,256,16,12,40,mid,14.1668
hadamard,4,256,16,12,40,late,14.3832
hadamard,4,256,16,12,40,early,12.5091
hadamard,4,256,16,12,20,all,21.3183
hadamard,4,256,16,12,20,mid,15.5752
hadamard,4,256,16,12,20,late,15.5717
hadamard,4,256,16,12,20,early,12.5808
hadamard,4,256,16,8,160,all,17.4862
hadamard,4,256,16,8,160,mid,14.4773
hadamard,4,256,16,8,160,late,13.4042
hadamard,4,256,16,8,160,early,12.6199
hadamard,4,256,16,8,120,all,17.8517
hadamard,4,256,16,8,120,mid,14.5654
hadamard,4,256,16,8,120,late,13.5997
hadamard,4,256,16,8,120,early,12.6385
hadamard,4,256,16,8,80,all,19.0649
hadamard,4,256,16,8,80,mid,14.8352
hadamard,4,256,16,8,80,late,14.1328
hadamard,4,256,16,8,80,early,12.6221
hadamard,4,256,16,8,40,all,21.7159
hadamard,4,256,16,8,40,mid,15.6595
hadamard,4,256,16,8,40,late,14.9686
hadamard,4,256,16,8,40,early,12.6776
hadamard,4,256,16,8,20,all,27.3181
hadamard,4,256,16,8,20,mid,16.9828
hadamard,4,256,16,8,20,late,16.3841
hadamard,4,256,16,8,20,early,12.7484
hadamard,4,256,16,4,160,all,30.2398
hadamard,4,256,16,4,160,mid,17.3996
hadamard,4,256,16,4,160,late,14.3921
hadamard,4,256,16,4,160,early,12.9617
hadamard,4,256,16,4,120,all,31.0652
hadamard,4,256,16,4,120,mid,17.5439
hadamard,4,256,16,4,120,late,14.7650
hadamard,4,256,16,4,120,early,12.9735
hadamard,4,256,16,4,80,all,32.9093
hadamard,4,256,16,4,80,mid,17.8471
hadamard,4,256,16,4,80,late,15.1197
hadamard,4,256,16,4,80,early,12.9959
hadamard,4,256,16,4,40,all,37.4727
hadamard,4,256,16,4,40,mid,18.6745
hadamard,4,256,16,4,40,late,16.1483
hadamard,4,256,16,4,40,early,13.0440
hadamard,4,256,16,4,20,all,45.1454
hadamard,4,256,16,4,20,mid,19.9057
hadamard,4,256,16,4,20,late,17.5146
hadamard,4,256,16,4,20,early,13.1426
hadamard,4,256,12,16,160,all,13.1695
hadamard,4,256,12,16,160,mid,12.7038
hadamard,4,256,12,16,160,late,12.6749
hadamard,4,256,12,16,160,early,12.4241
hadamard,4,256,12,16,120,all,13.4145
hadamard,4,256,12,16,120,mid,12.7355
hadamard,4,256,12,16,120,late,12.9114
hadamard,4,256,12,16,120,early,12.4448
hadamard,4,256,12,16,80,all,13.9665
hadamard,4,256,12,16,80,mid,12.8939
hadamard,4,256,12,16,80,late,13.2914
hadamard,4,256,12,16,80,early,12.4387
hadamard,4,256,12,16,40,all,15.4880
hadamard,4,256,12,16,40,mid,13.3951
hadamard,4,256,12,16,40,late,14.0997
hadamard,4,256,12,16,40,early,12.4716
hadamard,4,256,12,16,20,all,18.8748
hadamard,4,256,12,16,20,mid,14.6568
hadamard,4,256,12,16,20,late,15.3268
hadamard,4,256,12,16,20,early,12.5361
hadamard,4,256,12,12,160,all,16.4234
hadamard,4,256,12,12,160,mid,13.7374
hadamard,4,256,12,12,160,late,13.3014
hadamard,4,256,12,12,160,early,12.5958
hadamard,4,256,12,12,120,all,16.8607
hadamard,4,256,12,12,120,mid,13.8113
hadamard,4,256,12,12,120,late,13.5366
hadamard,4,256,12,12,120,early,12.6078
hadamard,4,256,12,12,80,all,17.7008
hadamard,4,256,12,12,80,mid,14.0305
hadamard,4,256,12,12,80,late,13.9357
hadamard,4,256,12,12,80,early,12.6154
hadamard,4,256,12,12,40,all,20.0856
hadamard,4,256,12,12,40,mid,14.6632
hadamard,4,256,12,12,40,late,14.7707
hadamard,4,256,12,12,40,early,12.6704
hadamard,4,256,12,12,20,all,24.9700
hadamard,4,256,12,12,20,mid,16.1275
hadamard,4,256,12,12,20,late,16.0130
hadamard,4,256,12,12,20,early,12.7390
hadamard,4,256,12,8,160,all,21.6965
hadamard,4,256,12,8,160,mid,14.9314
hadamard,4,256,12,8,160,late,13.6390
hadamard,4,256,12,8,160,early,12.8140
hadamard,4,256,12,8,120,all,22.2096
hadamard,4,256,12,8,120,mid,15.0294
hadamard,4,256,12,8,120,late,13.8302
hadamard,4,256,12,8,120,early,12.8211
hadamard,4,256,12,8,80,all,23.9808
hadamard,4,256,12,8,80,mid,15.3096
hadamard,4,256,12,8,80,late,14.3415
hadamard,4,256,12,8,80,early,12.8279
hadamard,4,256,12,8,40,all,27.4506
hadamard,4,256,12,8,40,mid,16.1288
hadamard,4,256,12,8,40,late,15.1812
hadamard,4,256,12,8,40,early,12.8891
hadamard,4,256,12,8,20,all,34.8505
hadamard,4,256,12,8,20,mid,17.5145
hadamard,4,256,12,8,20,late,16.6228
hadamard,4,256,12,8,20,early,12.9925
hadamard,4,256,12,4,160,all,34.7254
hadamard,4,256,12,4,160,mid,17.9607
hadamard,4,256,12,4,160,late,14.7598
hadamard,4,256,12,4,160,early,13.1950
hadamard,4,256,12,4,120,all,35.8338
hadamard,4,256,12,4,120,mid,18.1263
hadamard,4,256,12,4,120,late,15.1389
hadamard,4,256,12,4,120,early,13.2092
hadamard,4,256,12,4,80,all,37.9096
hadamard,4,256,12,4,80,mid,18.4506
hadamard,4,256,12,4,80,late,15.4809
hadamard,4,256,12,4,80,early,13.2291
hadamard,4,256,12,4,40,all,43.1246
hadamard,4,256,12,4,40,mid,19.2433
hadamard,4,256,12,4,40,late,16.5432
hadamard,4,256,12,4,40,early,13.3060
hadamard,4,256,12,4,20,all,52.3105
hadamard,4,256,12,4,20,mid,20.4824
hadamard,4,256,12,4,20,late,17.9614
hadamard,4,256,12,4,20,early,13.4510
hadamard,4,256,8,16,160,all,14.9959
hadamard,4,256,8,16,160,mid,13.4679
hadamard,4,256,8,16,160,late,12.9510
hadamard,4,256,8,16,160,early,12.5105
hadamard,4,256,8,16,120,all,15.3331
hadamard,4,256,8,16,120,mid,13.5581
hadamard,4,256,8,16,120,late,13.2370
hadamard,4,256,8,16,120,early,12.5055
hadamard,4,256,8,16,80,all,16.1511
hadamard,4,256,8,16,80,mid,13.7367
hadamard,4,256,8,16,80,late,13.6817
hadamard,4,256,8,16,80,early,12.5155
hadamard,4,256,8,16,40,all,18.4096
hadamard,4,256,8,16,40,mid,14.3956
hadamard,4,256,8,16,40,late,14.5771
hadamard,4,256,8,16,40,early,12.5513
hadamard,4,256,8,16,20,all,23.5078
hadamard,4,256,8,16,20,mid,15.8104
hadamard,4,256,8,16,20,late,15.8684
hadamard,4,256,8,16,20,early,12.6248
hadamard,4,256,8,12,160,all,22.0848
hadamard,4,256,8,12,160,mid,15.0988
hadamard,4,256,8,12,160,late,13.6327
hadamard,4,256,8,12,160,early,12.6864
hadamard,4,256,8,12,120,all,22.8127
hadamard,4,256,8,12,120,mid,15.1890
hadamard,4,256,8,12,120,late,13.9265
hadamard,4,256,8,12,120,early,12.6945
hadamard,4,256,8,12,80,all,24.1236
hadamard,4,256,8,12,80,mid,15.4130
hadamard,4,256,8,12,80,late,14.3814
hadamard,4,256,8,12,80,early,12.7052
hadamard,4,256,8,12,40,all,27.9652
hadamard,4,256,8,12,40,mid,16.1992
hadamard,4,256,8,12,40,late,15.3079
hadamard,4,256,8,12,40,early,12.7700
hadamard,4,256,8,12,20,all,35.0454
hadamard,4,256,8,12,20,mid,17.7275
hadamard,4,256,8,12,20,late,16.5950
hadamard,4,256,8,12,20,early,12.8431
hadamard,4,256,8,8,160,all,32.3595
hadamard,4,256,8,8,160,mid,15.9906
hadamard,4,256,8,8,160,late,13.9584
hadamard,4,256,8,8,160,early,12.8610
hadamard,4,256,8,8,120,all,33.0073
hadamard,4,256,8,8,120,mid,16.0867
hadamard,4,256,8,8,120,late,14.2232
hadamard,4,256,8,8,120,early,12.8764
hadamard,4,256,8,8,80,all,36.0693
hadamard,4,256,8,8,80,mid,16.3536
hadamard,4,256,8,8,80,late,14.8348
hadamard,4,256,8,8,80,early,12.8942
hadamard,4,256,8,8,40,all,41.6987
hadamard,4,256,8,8,40,mid,17.1507
hadamard,4,256,8,8,40,late,15.7059
hadamard,4,256,8,8,40,early,12.9677
hadamard,4,256,8,8,20,all,53.1417
hadamard,4,256,8,8,20,mid,18.6201
hadamard,4,256,8,8,20,late,17.1999
hadamard,4,256,8,8,20,early,13.0634
hadamard,4,256,8,4,160,all,38.3719
hadamard,4,256,8,4,160,mid,18.8785
hadamard,4,256,8,4,160,late,14.8453
hadamard,4,256,8,4,160,early,13.2867
hadamard,4,256,8,4,120,all,39.8623
hadamard,4,256,8,4,120,mid,19.0093
hadamard,4,256,8,4,120,late,15.3020
hadamard,4,256,8,4,120,early,13.2895
hadamard,4,256,8,4,80,all,42.3669
hadamard,4,256,8,4,80,mid,19.2278
hadamard,4,256,8,4,80,late,15.7834
hadamard,4,256,8,4,80,early,13.3120
hadamard,4,256,8,4,40,all,48.5855
hadamard,4,256,8,4,40,mid,19.9863
hadamard,4,256,8,4,40,late,16.8896
hadamard,4,256,8,4,40,early,13.4114
hadamard,4,256,8,4,20,all,59.8771
hadamard,4,256,8,4,20,mid,21.2520
hadamard,4,256,8,4,20,late,18.3816
hadamard,4,256,8,4,20,early,13.5562
hadamard,4,256,4,16,160,all,22.6926
hadamard,4,256,4,16,160,mid,15.0153
hadamard,4,256,4,16,160,late,13.8112
hadamard,4,256,4,16,160,early,12.6814
hadamard,4,256,4,16,120,all,23.6559
hadamard,4,256,4,16,120,mid,15.1736
hadamard,4,256,4,16,120,late,14.1943
hadamard,4,256,4,16,120,early,12.6754
hadamard,4,256,4,16,80,all,25.5082
hadamard,4,256,4,16,80,mid,15.4701
hadamard,4,256,4,16,80,late,14.7470
hadamard,4,256,4,16,80,early,12.7124
hadamard,4,256,4,16,40,all,29.6177
hadamard,4,256,4,16,40,mid,16.2216
hadamard,4,256,4,16,40,late,15.7012
hadamard,4,256,4,16,40,early,12.7850
hadamard,4,256,4,16,20,all,37.2717
hadamard,4,256,4,16,20,mid,17.6148
hadamard,4,256,4,16,20,late,17.0731
hadamard,4,256,4,16,20,early,12.8762
hadamard,4,256,4,12,160,all,36.1241
hadamard,4,256,4,12,160,mid,17.4429
hadamard,4,256,4,12,160,late,15.0950
hadamard,4,256,4,12,160,early,12.9789
hadamard,4,256,4,12,120,all,37.1831
hadamard,4,256,4,12,120,mid,17.5547
hadamard,4,256,4,12,120,late,15.4113
hadamard,4,256,4,12,120,early,12.9913
hadamard,4,256,4,12,80,all,39.7143
hadamard,4,256,4,12,80,mid,17.7775
hadamard,4,256,4,12,80,late,15.9417
hadamard,4,256,4,12,80,early,13.0082
hadamard,4,256,4,12,40,all,45.8027
hadamard,4,256,4,12,40,mid,18.5105
hadamard,4,256,4,12,40,late,16.8526
hadamard,4,256,4,12,40,early,13.0615
